site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
R_a4,2020,36.81271389,-2.13728056,0.3712744760937666,0.19688406604414316
R_c,2020,36.76966944,-2.09939722,0.2560221808252927,0.1639673192411139
S_c,2020,36.80610833,-2.08099167,0.43005598798369565,0.21242080307319944
T_a1,2020,36.88289167,-2.10270556,0.34399843472184655,0.12072571422685272
T_a2,2020,36.88316944,-2.10126944,0.3471657698958256,0.12307563840783968
T_a3,2020,36.88390833,-2.10046111,0.34931440918015244,0.13023741689449272
T_a4,2020,36.8863889,-2.098122222,0.35641384006695565,0.15141416765935672
T_b,2020,36.8605556,-2.077777778,0.4365330173233066,0.17483794344845754
U_a1,2020,36.83841667,-2.29284167,0.23599085824905722,0.12496425822639394
U_a2,2020,36.83754722,-2.29262222,0.23535210058079423,0.13145211669327125
U_a3,2020,36.83666944,-2.29302778,0.2315828044509564,0.14111137025175371
U_a4,2020,36.83408333,-2.29376944,0.22091163506501627,0.16650918074466386
X_a1,2020,36.95313333,-2.16442222,0.2564352772274103,0.10863154814681066
X_a2,2020,36.95350278,-2.16483333,0.2616554624624775,0.11332661227906285
X_a3,2020,36.95461389,-2.165133333,0.2733795588561291,0.12422818631874094
X_a4,2020,36.95388056,-2.17100833,0.28971610618015103,0.14875862566600354
A_a1,2020,36.94921111,-2.03045833,0.3687477395361975,0.12390729547788011
A_a2,2020,36.94851389,-2.03102778,0.367023773503119,0.12947628391610008
A_a3,2020,36.94790278,-2.03203056,0.3638969547806793,0.13667627178973898
A_a4,2020,36.94465,-2.033375,0.3624863069519946,0.1563935404376602
B_b,2020,36.96911944,-2.04489722,0.3336117903167657,0.1746657178466562
E_c,2020,37.01424722,-2.16827778,0.5021567606452331,0.18977458864552788
G_c,2020,36.99674167,-2.22740833,0.4972609701313174,0.21886061452073813
G_d,2020,37.03842778,-2.22657222,0.40183875536873775,0.19622483618427505
L_d,2020,37.03556389,-2.29979444,0.3616690829426973,0.16986095665317255
U_d,2020,37.03889444,-2.36883611,0.43294281739905305,0.20404049073058086
BarcaMFC,2012,37.2953,-7.1917,0.12998735621979987,0.0449948121087583
BarcaSNH,2012,37.2949,-7.1903,0.12618086438865259,0.04510241946720619
BonaresSNH,2012,37.332,-6.668,0.1385879032795907,0.08511430915405768
CanalMFC,2012,37.2925,-7.1105,0.14440453099446587,0.03646831103739701
CanalSNH,2012,37.2946,-7.1103,0.13816500067810072,0.03549023456653633
CartayaMFC,2012,37.259,-7.1478,0.10755235979642509,0.05262100806081562
CartayaSNH,2012,37.2625,-7.1436,0.11865042707237723,0.05123670080658589
CetreroMFC,2012,37.313,-7.0985,0.15887749355957573,0.04918756212763511
CetreroSNH,2012,37.314,-7.0932,0.16749931770024873,0.04518192376869663
EstanqueMFC,2012,37.2355,-7.2815,0.08528853893420059,0.04001828381268551
EstanqueSNH,2012,37.2342,-7.2797,0.084480842817199725,0.04064370861208644
GibraleonSNH,2012,37.3804,-6.998,0.18108407365813545,0.06420182547219427
LucenaSNH,2012,37.292,-6.7533,0.16745547595668933,0.08858209756836842
MenajoMFC,2012,37.327,-7.1276,0.1568665533817692,0.051555970125335436
MenajoSNH,2012,37.3265,-7.1279,0.153202342047983,0.04879210373693268
NieblaSNH,2012,37.4048,-6.68,0.14967402989508424,0.06557758007384307
PinarMFC,2012,37.276,-7.1093,0.23945653044639967,0.11111625757669526
PinarSNH,2012,37.276,-7.1112,0.227686989877528,0.09790839264904894
RedondelaSNH,2012,37.2192,-7.262,0.07091583522323762,0.02821428165806914
VillablancaSNH,2012,37.2926,-7.3248,0.23964774217156545,0.1187200535257746
VisoSNH,2012,37.439,-5.7408,0.07082555855464646,0.04181134651848441
