site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
A_a2,2020,36.94851389,-2.03102778,0.36065587386597076,0.12587743408966706
A_a3,2020,36.94790278,-2.03203056,0.357137515261303,0.13241324058766485
A_a4,2020,36.94465,-2.033375,0.355915433354762,0.15001852935259846
B_b,2020,36.96911944,-2.04489722,0.3276391169076849,0.16700048353515703
E_c,2020,37.01424722,-2.16827778,0.49750171891618983,0.18546652540466435
G_c,2020,36.99674167,-2.22740833,0.4929863501441321,0.21229252237421956
G_d,2020,37.03842778,-2.22657222,0.39784424212748054,0.18928229403310212
L_d,2020,37.03556389,-2.29979444,0.3595960149639711,0.16510893798739262
U_d,2020,37.03889444,-2.36883611,0.4285080186622812,0.19734135556767946
BarcaMFC,2012,37.2953,-7.1917,0.13080807775265083,0.045051404028257434
BarcaSNH,2012,37.2949,-7.1903,0.12723257734804164,0.04530652456023796
BonaresSNH,2012,37.332,-6.668,0.1398376088325804,0.08267256146696715
CanalMFC,2012,37.2925,-7.1105,0.14468688086194792,0.03614024918627032
CanalSNH,2012,37.2946,-7.1103,0.1386106294043607,0.035159563977512395
CartayaMFC,2012,37.259,-7.1478,0.10743846327834297,0.0518967362828647
CartayaSNH,2012,37.2625,-7.1436,0.11852203454927857,0.05018591960201639
CetreroMFC,2012,37.313,-7.0985,0.15897433736380018,0.04869481206108732
CetreroSNH,2012,37.314,-7.0932,0.16741709280672412,0.04460398347396979
EstanqueMFC,2012,37.2355,-7.2815,0.08664640204536249,0.03948174813019642
EstanqueSNH,2012,37.2342,-7.2797,0.0859781836357958,0.040298268683868856
GibraleonSNH,2012,37.3804,-6.998,0.18077643296970156,0.06345815248363647
LucenaSNH,2012,37.292,-6.7533,0.16800415343713793,0.08633743850849027
MenajoMFC,2012,37.327,-7.1276,0.15708032416938209,0.051142959080375
MenajoSNH,2012,37.3265,-7.1279,0.1538758975800484,0.048815270664536156
NieblaSNH,2012,37.4048,-6.68,0.150397767747521,0.06393106551182148
PinarMFC,2012,37.276,-7.1093,0.2385957214857091,0.10813577726603275
PinarSNH,2012,37.276,-7.1112,0.22705869785451543,0.09589957921676825
RedondelaSNH,2012,37.2192,-7.262,0.07234949050124952,0.028698837174650004
VillablancaSNH,2012,37.2926,-7.3248,0.23817669526120677,0.11479502968913197
VisoSNH,2012,37.439,-5.7408,0.07131919253880863,0.04085463919061979
